League,Team,Home,Away,GF,GA,First_Half_Ball_Possession,First_Half_Goal_Attempts,First_Half_Shots_on_Goal,First_Half_Shots_off_Goal,First_Half_Blocked_Shots,First_Half_Free_Kicks,First_Half_Corner_Kicks,First_Half_Offsides,First_Half_Throw_in,First_Half_Goalkeeper_Saves,First_Half_Fouls,First_Half_Red_Cards,First_Half_Yellow_Cards,First_Half_Total_Passes,First_Half_Completed_Passes,First_Half_A,First_Half_DA,First_Half_Tackles,Second_Half_Ball_Possession,Second_Half_Goal_Attempts,Second_Half_Shots_on_Goal,Second_Half_Shots_off_Goal,Second_Half_Blocked_Shots,Second_Half_Free_Kicks,Second_Half_A,Second_Half_DA,Second_Half_Corner_Kicks,Second_Half_Offsides,Second_Half_Throw_in,Second_Half_Goalkeeper_Saves,Second_Half_Fouls,Second_Half_Red_Cards,Second_Half_Yellow_Cards,Second_Half_Total_Passes,Second_Half_Completed_Passes,Second_Half_Tackles,Lineup,Points,HomeAway,HW,D,HL,Target
8/25/19 14:00,BRZ1,Santos,Santos,Fortaleza,3,3,62,11,7,4,0,9,3,0,0,2,6,0,0,260,233,9,74,27,58,6,3,2,1,9,0,1,0,0,8,0,3,225,185,6,56,20,433,1,1,0,1,0,0
8/25/19 14:00,BRZ1,Fortaleza,Santos,Fortaleza,3,3,38,3,2,1,0,6,3,0,0,4,9,0,1,149,121,6,35,10,42,6,3,2,1,7,2,0,0,3,13,0,2,163,120,10,42,17,4231,1,-1,0,1,0,0
8/25/19 14:00,BRZ1,Vasco,Vasco,Sao_Paulo,2,0,49,7,2,4,1,11,1,0,0,1,8,0,1,216,179,7,64,26,53,8,5,3,0,5,1,0,0,0,11,0,5,260,231,8,54,23,433,3,1,1,0,0,1
8/25/19 14:00,BRZ1,Sao_Paulo,Vasco,Sao_Paulo,0,2,51,2,1,0,1,8,0,0,0,2,11,1,2,234,189,10,53,11,47,1,0,0,1,12,1,2,0,3,5,0,1,214,185,4,47,11,433,0,-1,0,0,1,1
8/24/19 15:00,BRZ1,Gremio,Gremio,Athletico-PR,2,1,43,4,3,1,0,5,1,0,10,3,9,0,0,0,0,0,35,19,59,5,4,1,0,9,3,2,7,1,4,0,3,0,0,0,29,18,4231,3,1,1,0,0,1
8/24/19 15:00,BRZ1,Athletico-PR,Gremio,Athletico-PR,1,2,57,7,3,4,0,11,8,0,10,2,5,0,0,0,0,0,41,26,41,3,2,1,0,5,1,0,7,3,9,0,1,0,0,0,14,12,4231,0,-1,0,0,1,1
8/24/19 9:00,BRZ1,Atletico-MG,Atletico-MG,Bahia,0,1,58,12,2,4,6,4,5,0,0,2,7,0,0,264,215,4,69,26,56,8,5,1,2,12,1,1,0,2,10,0,0,239,198,7,46,25,4231,0,1,0,0,1,-1
8/24/19 9:00,BRZ1,Bahia,Atletico-MG,Bahia,1,0,42,4,3,1,0,8,2,0,0,2,4,0,0,194,146,7,57,16,44,2,2,0,0,10,1,0,0,5,12,0,2,195,148,5,23,10,433,3,-1,1,0,0,-1
8/24/19 9:00,BRZ1,Palmeiras,Palmeiras,Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8/24/19 9:00,BRZ1,Fluminense,Palmeiras,Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0
